1956,"city in Istria County, Croatia"
7259,Theatrical Actors' excellence prize in Hungary
12080,Turkish footballer
4998,"former commune in Maine-et-Loire, France"
7376,1953 film by Budd Boetticher
3773,American government official
12331,Italian footballer
6543,annual award since 1971
1501,"commune in Hauts-de-Seine, France"
850,Italian comune in Campania
3349,"lighthouse in Charente-Maritime, France"
10785,Greek association football club
4619,Northernirish politician
8097,
5480,American actor (born 1953)
3362,"abbey located in Seine-Maritime, in France"
1598,Italian comune
2562,
722,"district in Pathum Thani province, Thailand"
6292,award
1969,city in Lithuania
1364,"human settlement in Unechsky District, Bryansk Oblast, Russia"
3366,heritage designation of Wallonia
9045,American psychologist (1904-1979)
8594,
1709,Kazakhstani chess player
1171,"former commune in Bas-Rhin, France"
1170,"commune in Bas-Rhin, France"
10341,Russian association football club in Moscow
10747,French association football player
3744,2nd Governor of Texas (1795-1858)
5227,"former commune in Eure, France"
10671,"association football club in Moscow, Russia"
5127,"former commune in Manche, France"
9728,national association football team
11857,sports club in Hong Kong
9759,Portuguese sports club based in Porto
3626,British politician (1929-2016)
11984,Danish footballer (born 1979)
12041,Nigerian footballer
1292,"commune in Moselle, France"
7610,Austrian historian and writer (1916-1983)
11297,Brazilian footballer
4169,President of Nicaragua since 2007
9524,German battleship
5490,"Canadian-American actor, comedian, author, film producer, and activist with a film and television career"
4417,American politician
7191,
887,municipality in Italy near Torino
1927,city and capital of Sumy Oblast in north-eastern Ukraine
886,Italian comune
883,capital of Kyrgyzstan
6771,award
8744,American actress and singer
4525,Canadian diplomat (1913-1980)
9881,Italian association football club
209,"commune in Yvelines, France"
1363,municipal district in Russia
9600,"association football club in Watford, England"
6574,"Finland Swedish psychiatrist, author, musician and politician (1937-2019)"
8965,1997 book by Jared Diamond
3234,Australien road bicycle racer
4606,British politician (born 1954)
11454,German association football player
7071,
5314,cycling team (2012-)
3967,French politician and Member of the European Parliament
5850,2013 film by Wong Kar-Wai
3038,Dutch physicist and astronaut
7949,American jazz pianist and composer (1917â€?982)
10561,Colombian association football club
3249,designation assigned by the New York City Landmarks Preservation Commission
8592,Norwegian author
5303,"former commune in Calvados, France"
10050,football club in Germany
8530,American physicist
9919,"association football club in Funchal, Madeira, Portugal"
8317,
6205,American actress
5527,American writer and academic
7032,award
8754,American pornographic actress
6011,highest civil award in the Soviet Union (until 1953)
7218,French economist
9979,association football club in Italy
4000,British politician (born 1958)
1769,Hungarian chess player
4032,head of state and of government of the U.S. state of Nebraska
9358,
11349,South Africanâ€“German footballer
663,district of Austria
4222,Latvian politician
10381,association football club in Belgium
3796,head of state and of government of the U.S. state of Minnesota
4968,38th Prime Minister of the Netherlands (1901-1985)
7791,award
796,city in eastern Russia
4426,member of the Swiss Federal Council (1845-1928)
2595,British five-piece vocal pop group
3351,"park in the city of Potsdam, Germany"
3750,second-ranking member of the executive branch of South Dakota state government
617,
1464,"district in southeastern Lower Saxony, Germany"
6024,Italian legal scholar (1909â€?004)
3525,British politician (1930-2007)
8595,
5986,
8844,
7186,
8138,Norwegian music award
4199,Greek government minister
8917,Japanese filmmaker
2583,French novelist
4515,cabinet position in Ireland
4621,"British historian, politician and British Army officer (born 1956)"
1352,"commune in Bas-Rhin, France"
3338,oasis
6587,Norwegian footballer and manager
5575,French actor (1928-2007)
4932,"British Prime Minister, politician (1759-1834)"
2376,Taiwanese actor
6631,British historian and poet
4931,Prime Minister of Great Britain from 1770 to 1782
1756,Swedish chess player
10331,Swedish football player
11654,Spanish footballer
12159,Italian footballer
8929,British mathematician and geophysicist
7982,award for visual media soundtrack
8768,Canadian writer
7889,1970 film by Bob Rafelson
3150,German politician
6306,literary award for science fiction or fantasy stories in English
4970,"former commune in Calvados, France"
12094,North Macedonian footballer
10602,"association football club in Innsbruck, Tyrol, Austria (founded: 1915)"
9837,Russian association football club
8195,American physicist
2339,actor (1915-1985)
11332,Paraguayan footballer
9847,"Irish national team football player, whose players are under 17 years"
1429,city with powiat rights of Poland
1387,"commune in Moselle, France"
3283,castle
8262,American Music Award
8402,
6271,athletics competitor
470,"commune in Haut-Rhin, France"
5793,American football player (born 1973)
5950,highest title of the USSR awarded to Soviet citizens and foreigners for heroic acts
8879,American biologist
7053,Japanese physicist (1926-2009)
8674,American musician
2551,abjad found in Canaanite and Aramaic inscriptions across the Mediterranean from the 11thâ€?nd centuries BCE
2857,German biologist (1995 Nobel Prize)
1704,Estonian chess player
12154,Ukrainian footballer
972,"commune in Meurthe-et-Moselle, France"
10826,Chilean football club based in Macul in Santiago. Chile
7441,literary award for the best German short history in German language
8177,Norwegian Movie Critic's Award
5081,"former commune in Calvados, France"
6698,German writer (1877â€?962)
5427,Danish writer
721,"commune in Meurthe-et-Moselle, France"
12330,Cape Verdean association football player
3252,"building, area, or object officially recognized by the US govt. for historical significance"
11746,Brazilian footballer
6058,fellowship
9507,Greek destroyer which served with the Royal Hellenic Navy and Nazi Germany's Kriegsmarine
1724,German chess player
3891,head of the US Department of Agriculture
1523,"commune in Ain, France"
1819,tectosilicate mineral
8172,Norwegian filmmaker
9449,peace treaty
10716,Nigerian association football player (born 1990)
817,"commune in Essonne, France"
12553,"university in Nanjing, China"
4911,U.S. educator and legal scholar (1856-1943)
